id_transaksi,id_pelanggan,id_produk,id_perusahaan,jumlah,total_harga,metode_pembayaran,tanggal_transaksi,status_transaksi
2975,234,2,15,5,436835,Transfer Bank,2023-01-18 10:04:40,Selesai
2976,1079,119,31,6,57654,Debit,2023-01-26 00:53:39,Batal
2977,1114,93,38,10,193950,Tunai,2023-08-30 10:04:54,Diproses
2978,472,26,23,5,216285,Kartu Kredit,2023-09-03 23:19:01,Batal
2979,855,218,39,2,42714,Kartu Kredit,2023-10-27 03:51:03,Batal
2980,807,88,15,9,700929,Tunai,2023-07-18 18:44:26,Selesai
2981,288,71,16,7,201614,Transfer Bank,2023-01-26 22:25:59,Batal
2982,1748,293,11,5,185795,E-Wallet,2023-12-14 05:53:26,Diproses
2983,526,235,10,1,12088,Debit,2023-12-20 22:29:46,Diproses
2984,452,38,24,2,20504,Tunai,2023-05-16 11:31:54,Diproses
2985,1124,109,45,4,86396,Tunai,2023-12-01 18:35:22,Diproses
2986,887,255,5,4,231016,Transfer Bank,2023-06-23 22:24:02,Diproses
2987,1032,149,29,3,37794,Tunai,2023-08-05 14:08:11,Diproses
2988,256,158,38,3,150567,E-Wallet,2023-08-24 12:05:45,Selesai
2989,972,209,9,6,149778,Tunai,2023-10-22 04:06:52,Diproses
2990,213,208,22,8,279640,E-Wallet,2023-07-06 00:00:32,Diproses
2991,1776,51,28,9,385020,E-Wallet,2023-07-05 21:57:31,Batal
2992,1782,65,10,9,720522,Transfer Bank,2023-11-11 18:19:37,Selesai
2993,838,121,32,7,165585,Transfer Bank,2023-07-24 06:20:43,Diproses
2994,1366,184,40,1,66542,Tunai,2023-10-11 00:04:00,Diproses
2995,813,83,37,8,542776,E-Wallet,2023-03-08 18:12:05,Diproses
2996,326,95,16,7,183799,E-Wallet,2023-06-18 22:19:11,Batal
2997,1055,264,33,1,16544,Transfer Bank,2023-09-29 13:21:39,Diproses
2998,399,230,10,7,603785,Tunai,2023-06-03 11:17:02,Batal
2999,347,96,8,9,371232,Transfer Bank,2023-09-20 12:34:27,Diproses
3000,1102,1,15,8,589648,Debit,2023-08-14 13:15:48,Diproses
3001,496,163,9,10,267430,Transfer Bank,2023-02-11 05:35:57,Selesai
3002,663,175,10,10,291370,E-Wallet,2023-07-06 12:27:42,Batal
3003,312,223,7,6,116256,Transfer Bank,2023-11-21 15:34:48,Batal
3004,779,152,30,1,54854,Transfer Bank,2023-11-22 16:21:41,Selesai
3005,1869,286,27,6,583578,Transfer Bank,2023-01-10 13:37:51,Batal
3006,61,38,24,5,51260,Tunai,2023-10-28 06:48:31,Batal
3007,224,199,48,6,165720,E-Wallet,2023-08-03 03:45:23,Diproses
3008,386,293,11,2,74318,Kartu Kredit,2023-08-18 05:21:15,Batal
3009,1777,203,44,6,39084,Tunai,2023-07-27 12:48:44,Diproses
3010,904,42,27,2,17960,Debit,2023-07-24 02:46:49,Batal
3011,81,29,9,6,540444,Tunai,2023-01-02 16:39:51,Diproses
3012,1236,95,16,5,131285,Debit,2023-08-19 19:53:28,Diproses
3013,1308,93,38,9,174555,E-Wallet,2023-08-06 22:33:33,Batal
3014,716,238,20,1,89501,Kartu Kredit,2023-09-07 13:05:50,Selesai
3015,1586,73,21,10,224540,Kartu Kredit,2023-01-07 23:56:18,Selesai
3016,209,77,37,6,61062,Tunai,2023-01-25 18:43:56,Diproses
3017,1039,201,27,1,72125,E-Wallet,2023-04-17 21:23:42,Selesai
3018,1171,12,31,7,259511,Transfer Bank,2023-05-14 20:10:48,Selesai
3019,372,83,37,4,271388,Kartu Kredit,2023-06-08 11:31:41,Diproses
3020,432,61,16,9,743319,Tunai,2023-05-30 07:15:25,Selesai
3021,1816,22,43,1,33905,E-Wallet,2023-09-06 03:20:23,Selesai
3022,41,70,29,5,117510,Kartu Kredit,2023-12-18 08:24:05,Batal
3023,1334,217,32,3,272802,Debit,2023-09-30 12:46:29,Diproses
3024,925,187,21,4,112288,E-Wallet,2023-11-04 19:36:51,Diproses
3025,1301,148,4,1,18730,Debit,2023-07-12 04:02:21,Diproses
3026,189,142,23,5,65130,E-Wallet,2023-09-15 14:49:34,Diproses
3027,753,209,9,8,199704,Debit,2023-01-20 07:14:05,Diproses
3028,780,278,20,8,234440,Kartu Kredit,2023-05-21 13:01:53,Diproses
3029,623,130,45,6,431190,Kartu Kredit,2023-04-09 19:02:55,Batal
3030,1484,34,50,5,45200,E-Wallet,2023-09-12 11:59:29,Batal
3031,1836,282,10,9,234999,E-Wallet,2023-05-18 10:55:15,Diproses
3032,407,138,44,9,899658,Kartu Kredit,2023-11-02 11:10:01,Batal
3033,1151,118,32,6,369996,Transfer Bank,2023-06-16 14:11:33,Diproses
3034,328,214,38,8,200920,Kartu Kredit,2023-06-18 14:49:08,Batal
3035,1700,154,31,9,238842,Debit,2023-04-04 08:06:30,Selesai
3036,61,236,41,8,617200,Debit,2023-07-23 16:55:35,Batal
3037,10,261,42,10,266060,Debit,2023-04-05 15:28:42,Selesai
3038,1584,210,43,10,113370,Transfer Bank,2023-03-26 20:02:12,Diproses
3039,1699,129,19,5,179645,Kartu Kredit,2023-12-05 08:48:06,Diproses
3040,882,173,27,9,227691,Tunai,2023-05-19 06:27:00,Selesai
3041,1563,157,18,6,138906,Tunai,2023-05-21 06:25:27,Diproses
3042,66,90,43,9,466677,Debit,2023-06-05 16:35:38,Batal
3043,339,5,27,1,18724,E-Wallet,2023-03-18 12:51:37,Batal
3044,353,101,38,10,262930,Tunai,2023-09-28 15:58:45,Batal
3045,916,117,36,8,539264,Kartu Kredit,2023-11-24 23:38:57,Diproses
3046,645,139,18,6,472080,Tunai,2023-04-04 20:42:21,Diproses
3047,1896,15,36,2,54182,E-Wallet,2023-02-23 11:31:29,Batal
3048,1146,180,16,2,38740,Debit,2023-01-15 22:23:39,Diproses
3049,272,3,33,5,108620,Debit,2023-01-09 23:51:48,Diproses
3050,379,288,31,2,43916,Debit,2023-03-23 10:42:39,Batal
3051,465,34,50,3,27120,E-Wallet,2023-08-20 16:56:54,Batal
3052,1581,120,17,4,335960,E-Wallet,2023-08-29 22:55:29,Batal
3053,386,41,27,2,152582,Tunai,2023-02-25 05:44:16,Selesai
3054,1346,181,19,10,182340,Tunai,2023-04-17 17:03:12,Selesai
3055,822,184,40,3,199626,E-Wallet,2023-11-14 08:03:51,Batal
3056,306,283,33,7,487018,E-Wallet,2023-12-18 21:33:49,Selesai
3057,1651,177,35,2,99512,Tunai,2023-07-23 08:03:00,Batal
3058,1016,115,19,9,85374,Kartu Kredit,2023-08-04 03:43:17,Diproses
3059,1387,180,16,6,116220,Debit,2023-05-13 21:44:08,Selesai
3060,532,221,7,1,48706,Transfer Bank,2023-11-16 22:20:45,Diproses
3061,166,300,2,4,340588,Debit,2023-02-06 09:58:17,Selesai
3062,977,156,50,6,170136,Debit,2023-05-02 10:14:39,Diproses
3063,451,233,45,1,26237,E-Wallet,2023-02-22 16:55:54,Batal
3064,382,279,9,2,136284,E-Wallet,2023-06-26 22:45:22,Selesai
3065,507,227,36,5,234865,E-Wallet,2023-02-07 01:49:46,Selesai
3066,1733,45,15,6,275172,E-Wallet,2023-05-26 11:04:32,Batal
3067,1473,86,18,7,181111,Debit,2023-12-09 21:52:43,Selesai
3068,356,218,39,1,21357,Transfer Bank,2023-04-11 00:26:00,Diproses
3069,243,262,21,8,96392,E-Wallet,2023-03-04 01:17:33,Selesai
3070,1207,31,46,7,503125,Transfer Bank,2023-04-01 21:25:25,Selesai
3071,1236,221,7,4,194824,Tunai,2023-11-03 20:15:43,Selesai
3072,1891,173,27,2,50598,E-Wallet,2023-10-17 05:24:06,Batal
3073,1928,31,46,5,359375,Debit,2023-01-13 14:47:32,Diproses
3074,676,277,43,3,190662,Kartu Kredit,2023-12-22 02:38:05,Diproses
3075,1442,215,3,8,131608,Kartu Kredit,2023-09-20 19:17:22,Selesai
3076,1941,89,13,4,125876,Debit,2023-10-31 13:27:21,Selesai
3077,1696,272,25,9,197748,Transfer Bank,2023-01-15 22:38:37,Batal
3078,1029,177,35,2,99512,Debit,2023-09-10 12:25:24,Selesai
3079,118,75,22,6,134838,Transfer Bank,2023-11-13 20:50:01,Selesai
3080,821,153,19,6,92322,Tunai,2023-11-30 14:39:22,Diproses
3081,297,284,40,3,43884,Kartu Kredit,2023-02-11 13:56:11,Selesai
3082,523,68,34,8,230008,Debit,2023-10-25 21:58:15,Batal
3083,905,194,7,8,86008,Kartu Kredit,2023-08-24 11:51:27,Diproses
3084,131,57,39,6,139524,Debit,2023-08-18 07:34:48,Selesai
3085,1533,147,34,5,143810,Kartu Kredit,2023-12-14 16:48:07,Selesai
3086,1068,104,12,5,209670,Kartu Kredit,2023-06-19 06:41:00,Diproses
3087,763,116,46,2,69376,Tunai,2023-09-24 06:57:48,Diproses
3088,1753,81,44,10,856460,E-Wallet,2023-07-07 19:53:24,Selesai
3089,1389,55,25,6,90912,Tunai,2023-06-08 10:50:16,Selesai
3090,1400,300,2,2,170294,E-Wallet,2023-08-23 22:36:16,Selesai
3091,799,174,40,2,109580,E-Wallet,2023-03-24 23:10:15,Selesai
3092,1043,58,14,7,236684,Kartu Kredit,2023-09-24 03:32:12,Diproses
3093,171,28,34,9,254646,E-Wallet,2023-03-30 18:35:40,Diproses
3094,319,81,44,2,171292,Transfer Bank,2023-08-02 13:51:29,Selesai
3095,814,291,9,2,135412,Debit,2023-06-21 21:49:49,Selesai
3096,1392,236,41,7,540050,E-Wallet,2023-02-14 05:42:09,Selesai
3097,736,71,16,10,288020,Transfer Bank,2023-09-23 00:50:42,Batal
3098,999,1,15,8,589648,Debit,2023-05-15 11:21:00,Diproses
3099,1517,42,27,6,53880,Kartu Kredit,2023-01-22 22:25:44,Batal
3100,562,163,9,1,26743,Tunai,2023-11-11 03:09:49,Selesai
3101,13,68,34,7,201257,Transfer Bank,2023-04-05 18:34:43,Diproses
3102,1013,285,45,10,749060,Tunai,2023-12-11 11:56:45,Selesai
3103,1526,159,23,6,141960,Tunai,2023-03-08 01:27:22,Diproses
3104,648,258,12,7,548933,E-Wallet,2023-10-23 15:12:02,Batal
3105,97,122,20,1,20661,Debit,2023-01-04 07:18:28,Diproses
3106,1600,106,13,5,374035,E-Wallet,2023-09-23 23:12:34,Diproses
3107,941,179,20,5,178000,Tunai,2023-07-28 08:15:28,Diproses
3108,1482,75,22,4,89892,E-Wallet,2023-07-30 09:02:34,Diproses
3109,198,23,43,2,38970,Kartu Kredit,2023-11-19 09:08:05,Diproses
3110,1362,68,34,8,230008,Kartu Kredit,2023-01-28 20:01:18,Selesai
3111,1785,161,27,2,47236,Kartu Kredit,2023-04-05 23:31:53,Batal
3112,769,31,46,2,143750,Transfer Bank,2023-05-01 14:06:38,Selesai
3113,305,2,15,2,174734,Kartu Kredit,2023-07-27 22:26:59,Diproses
3114,1121,87,2,6,599952,Kartu Kredit,2023-03-09 12:03:03,Selesai
3115,1579,282,10,4,104444,Tunai,2023-12-09 08:01:29,Diproses
3116,793,268,42,2,40250,E-Wallet,2023-03-28 07:38:49,Batal
3117,1723,5,27,4,74896,Transfer Bank,2023-08-08 13:21:12,Diproses
3118,1368,45,15,8,366896,Kartu Kredit,2023-10-14 17:15:44,Batal
3119,1230,7,4,8,369888,Transfer Bank,2023-08-19 02:36:08,Diproses
3120,628,249,21,7,190414,E-Wallet,2023-03-13 12:44:58,Selesai
3121,88,12,31,6,222438,Kartu Kredit,2023-02-01 09:02:26,Batal
3122,1432,52,43,1,21585,E-Wallet,2023-12-21 16:48:12,Selesai
3123,936,59,11,7,125202,Kartu Kredit,2023-04-15 11:12:29,Diproses
3124,748,15,36,9,243819,Transfer Bank,2023-05-05 12:35:26,Selesai
3125,370,111,36,8,180568,Tunai,2023-07-25 11:26:31,Batal
3126,166,57,39,10,232540,Tunai,2023-08-30 15:28:17,Batal
3127,1636,156,50,6,170136,Debit,2023-12-30 00:24:34,Batal
3128,861,242,19,3,77424,Transfer Bank,2023-06-03 13:39:18,Batal
3129,694,200,10,2,170064,Transfer Bank,2023-03-14 06:14:44,Batal
3130,877,256,50,2,46368,Kartu Kredit,2023-06-20 13:33:17,Batal
3131,1504,60,40,9,752922,Transfer Bank,2023-06-11 06:37:52,Selesai
3132,1734,218,39,4,85428,Transfer Bank,2023-05-18 15:01:05,Batal
3133,219,69,40,7,244419,E-Wallet,2023-12-25 17:11:48,Batal
3134,1114,113,21,1,27239,Debit,2023-05-22 03:39:33,Batal
3135,425,235,10,2,24176,Kartu Kredit,2023-07-31 10:50:01,Diproses
3136,979,147,34,1,28762,Kartu Kredit,2023-10-11 06:51:38,Selesai
3137,446,148,4,7,131110,Tunai,2023-04-28 06:09:12,Batal
3138,1613,201,27,7,504875,Kartu Kredit,2023-07-11 22:38:31,Batal
3139,420,112,20,1,20859,Debit,2023-09-22 01:50:33,Selesai
3140,147,235,10,7,84616,Tunai,2023-09-23 17:11:08,Batal
3141,357,53,47,6,130032,Kartu Kredit,2023-04-25 18:27:39,Diproses
3142,465,58,14,10,338120,E-Wallet,2023-07-26 13:20:03,Diproses
3143,864,107,36,7,205639,Debit,2023-07-06 02:26:50,Selesai
3144,1724,129,19,7,251503,Debit,2023-05-27 10:53:53,Diproses
3145,1158,199,48,10,276200,Transfer Bank,2023-12-17 10:55:20,Batal
3146,1899,12,31,4,148292,E-Wallet,2023-08-03 01:37:00,Diproses
3147,1597,119,31,1,9609,Tunai,2023-04-19 01:58:50,Diproses
3148,451,250,41,10,78790,Kartu Kredit,2023-06-05 22:51:10,Diproses
3149,465,41,27,6,457746,Transfer Bank,2023-03-12 08:12:25,Diproses
3150,1950,75,22,10,224730,Tunai,2023-09-14 19:57:18,Diproses
3151,344,248,3,1,51378,E-Wallet,2023-05-09 02:14:36,Diproses
3152,457,144,43,2,101868,Tunai,2023-12-19 13:42:30,Batal
3153,103,194,7,3,32253,Transfer Bank,2023-02-06 13:53:38,Selesai
3154,1113,232,15,3,194430,Kartu Kredit,2023-07-19 10:45:14,Selesai
3155,576,246,32,2,43254,Transfer Bank,2023-03-16 18:58:17,Selesai
3156,180,275,39,2,14076,E-Wallet,2023-09-28 12:04:03,Diproses
3157,1583,206,16,1,16175,E-Wallet,2023-05-10 23:18:41,Diproses
3158,918,270,46,10,135230,Transfer Bank,2023-09-12 19:56:14,Batal
3159,1706,296,16,8,349936,Debit,2023-08-14 21:14:01,Diproses
3160,920,30,36,6,72264,Kartu Kredit,2023-12-28 02:54:33,Selesai
3161,219,252,6,2,63796,Tunai,2023-04-19 09:57:13,Diproses
3162,1749,210,43,6,68022,E-Wallet,2023-05-19 05:39:30,Diproses
3163,1511,49,28,9,143190,Transfer Bank,2023-07-27 14:14:50,Diproses
3164,209,5,27,7,131068,Tunai,2023-07-11 06:34:55,Selesai
3165,1295,161,27,7,165326,Kartu Kredit,2023-02-06 18:47:17,Batal
3166,410,49,28,3,47730,Transfer Bank,2023-06-29 00:48:57,Batal
3167,1706,181,19,8,145872,Kartu Kredit,2023-10-17 06:28:18,Batal
3168,212,215,3,10,164510,Debit,2023-08-25 10:26:59,Batal
3169,447,250,41,9,70911,Transfer Bank,2023-01-28 14:03:11,Selesai
3170,1176,109,45,9,194391,Transfer Bank,2023-09-09 18:19:00,Diproses
3171,1817,300,2,1,85147,E-Wallet,2023-07-25 23:41:53,Selesai
3172,1429,25,7,2,111060,Kartu Kredit,2023-09-07 17:12:44,Selesai
3173,1024,40,40,7,614705,E-Wallet,2023-05-16 04:08:42,Selesai
3174,1629,88,15,2,155762,E-Wallet,2023-03-28 03:21:26,Diproses
3175,399,216,4,2,45576,Kartu Kredit,2023-01-30 20:35:23,Batal
3176,1258,270,46,6,81138,Debit,2023-08-13 15:02:19,Selesai
3177,1545,24,5,5,143175,Transfer Bank,2023-11-21 04:50:32,Selesai
3178,497,244,1,3,85899,Transfer Bank,2023-05-19 17:52:40,Diproses
3179,606,191,44,9,65322,Debit,2023-07-15 13:09:59,Selesai
3180,700,216,4,4,91152,Transfer Bank,2023-12-23 03:42:18,Diproses
3181,1123,64,37,3,74493,E-Wallet,2023-11-27 08:16:22,Batal
3182,1501,112,20,10,208590,Kartu Kredit,2023-02-26 12:09:27,Batal
3183,1592,176,17,2,74072,E-Wallet,2023-11-11 01:50:06,Batal
3184,143,95,16,6,157542,Transfer Bank,2023-12-08 23:38:36,Selesai
3185,1289,131,41,8,386104,E-Wallet,2023-12-15 18:14:56,Selesai
3186,1853,55,25,3,45456,Kartu Kredit,2023-06-07 14:28:47,Selesai
3187,249,278,20,7,205135,Kartu Kredit,2023-08-10 22:17:03,Diproses
3188,535,184,40,5,332710,Tunai,2023-11-17 07:49:45,Selesai
3189,1482,285,45,5,374530,Debit,2023-04-01 18:44:48,Selesai
3190,643,200,10,4,340128,Tunai,2023-08-23 05:22:17,Selesai
3191,18,241,18,10,410660,E-Wallet,2023-07-22 11:01:16,Diproses
3192,1510,173,27,10,252990,Tunai,2023-09-10 16:08:42,Diproses
3193,878,157,18,6,138906,Transfer Bank,2023-07-29 02:03:32,Batal
3194,278,143,11,1,30810,Transfer Bank,2023-10-18 23:35:37,Diproses
3195,1240,91,50,2,129060,E-Wallet,2023-07-07 18:07:43,Diproses
3196,1591,97,43,6,333216,Tunai,2023-06-12 13:02:52,Batal
3197,1041,33,6,2,12204,Kartu Kredit,2023-03-25 19:19:59,Diproses
3198,964,99,41,7,344358,E-Wallet,2023-01-12 04:16:32,Batal
3199,1419,70,29,2,47004,E-Wallet,2023-09-13 02:24:02,Selesai
3200,1448,151,36,1,30223,Kartu Kredit,2023-04-29 16:40:38,Selesai
3201,1333,88,15,3,233643,Debit,2023-02-06 12:40:49,Diproses
3202,1264,269,10,4,52420,Tunai,2023-06-09 22:12:17,Diproses
3203,1869,126,7,3,101454,Kartu Kredit,2023-06-18 12:03:00,Batal
3204,632,8,7,2,54238,Transfer Bank,2023-02-08 18:55:50,Diproses
3205,1620,159,23,5,118300,Debit,2023-03-07 07:41:57,Batal
3206,1559,284,40,5,73140,Kartu Kredit,2023-09-17 23:16:45,Diproses
3207,64,81,44,5,428230,Kartu Kredit,2023-11-10 23:51:28,Batal
3208,15,158,38,8,401512,E-Wallet,2023-05-17 07:54:16,Diproses
3209,1832,47,44,2,56962,Transfer Bank,2023-06-15 08:42:45,Diproses
3210,134,173,27,7,177093,Debit,2023-01-04 03:09:55,Diproses
3211,1644,295,2,5,228405,Tunai,2023-04-30 23:25:47,Batal
3212,720,99,41,10,491940,Transfer Bank,2023-08-29 19:12:11,Diproses
3213,134,99,41,8,393552,Tunai,2023-05-05 05:51:40,Batal
3214,1702,69,40,5,174585,Debit,2023-02-06 05:58:47,Diproses
3215,1298,29,9,9,810666,Kartu Kredit,2023-05-30 17:31:33,Selesai
3216,1367,37,36,1,13823,Kartu Kredit,2023-05-04 14:49:38,Batal
3217,655,137,21,3,16941,Transfer Bank,2023-08-19 13:03:14,Selesai
3218,73,90,43,4,207412,E-Wallet,2023-05-29 10:39:05,Diproses
3219,782,222,27,10,219620,E-Wallet,2023-08-21 23:55:27,Selesai
3220,1588,86,18,10,258730,Debit,2023-04-01 18:29:58,Selesai
3221,1101,197,3,2,26968,Transfer Bank,2023-04-08 02:37:10,Selesai
3222,1710,34,50,9,81360,Kartu Kredit,2023-08-25 10:42:17,Diproses
3223,34,119,31,5,48045,Kartu Kredit,2023-04-19 21:54:55,Diproses
3224,1293,77,37,5,50885,Tunai,2023-05-28 00:18:39,Batal
3225,1380,91,50,9,580770,Kartu Kredit,2023-04-15 22:03:48,Batal
3226,392,104,12,5,209670,Transfer Bank,2023-07-29 05:57:39,Diproses
3227,472,122,20,5,103305,Kartu Kredit,2023-07-03 13:19:20,Batal
3228,210,270,46,7,94661,E-Wallet,2023-12-17 12:11:17,Diproses
3229,522,20,16,9,591696,E-Wallet,2023-10-29 09:16:25,Batal
3230,1663,148,4,3,56190,Debit,2023-04-07 17:40:52,Diproses
3231,1152,91,50,7,451710,Transfer Bank,2023-02-21 20:47:00,Diproses
3232,676,176,17,1,37036,E-Wallet,2023-04-15 11:09:18,Selesai
3233,697,12,31,10,370730,Debit,2023-03-05 08:06:05,Diproses
3234,1298,268,42,10,201250,Debit,2023-08-25 10:13:40,Batal
3235,1801,246,32,1,21627,Kartu Kredit,2023-08-10 02:25:49,Batal
3236,1653,217,32,5,454670,Debit,2023-03-23 08:57:16,Batal
3237,1231,50,8,8,263400,E-Wallet,2023-05-08 10:27:41,Selesai
3238,530,235,10,2,24176,Transfer Bank,2023-07-23 03:01:38,Selesai
3239,10,20,16,10,657440,Transfer Bank,2023-05-13 03:06:28,Batal
3240,280,282,10,9,234999,E-Wallet,2023-03-24 10:28:02,Batal
3241,584,206,16,7,113225,Transfer Bank,2023-06-18 09:48:06,Batal
3242,922,276,10,10,291920,Transfer Bank,2023-04-11 06:43:47,Batal
3243,34,210,43,2,22674,E-Wallet,2023-09-29 23:05:00,Diproses
3244,46,222,27,10,219620,Tunai,2023-02-03 00:17:25,Batal
3245,1273,226,9,2,125564,Tunai,2023-01-11 05:17:27,Selesai
3246,1636,269,10,5,65525,E-Wallet,2023-02-09 20:34:18,Batal
3247,804,246,32,6,129762,E-Wallet,2023-06-17 19:47:28,Diproses
3248,668,1,15,6,442236,Tunai,2023-07-30 19:26:41,Diproses
3249,1035,217,32,1,90934,Tunai,2023-05-30 06:29:22,Batal
3250,1357,150,39,5,189840,Transfer Bank,2023-12-11 09:44:48,Diproses
3251,1399,93,38,4,77580,Debit,2023-09-27 15:17:29,Selesai
3252,1986,189,31,10,251060,E-Wallet,2023-08-12 11:53:47,Diproses
3253,672,10,5,5,72765,Debit,2023-10-22 22:45:43,Selesai
3254,1323,172,23,7,100569,E-Wallet,2023-11-29 18:37:37,Diproses
3255,1181,118,32,8,493328,Debit,2023-05-01 17:29:14,Selesai
3256,278,136,29,3,270144,Transfer Bank,2023-06-18 19:04:40,Selesai
3257,966,275,39,10,70380,Kartu Kredit,2023-12-16 08:01:42,Batal
3258,1642,229,20,2,124026,Debit,2023-01-13 22:18:31,Selesai
3259,677,29,9,4,360296,Transfer Bank,2023-05-06 17:20:46,Diproses
3260,1005,220,34,3,75501,E-Wallet,2023-12-06 15:20:39,Batal
3261,1054,37,36,7,96761,Kartu Kredit,2023-07-20 21:36:08,Diproses
3262,589,294,28,4,334012,E-Wallet,2023-11-30 18:40:03,Diproses
3263,1779,27,29,7,142044,Kartu Kredit,2023-05-06 11:17:20,Diproses
3264,719,114,31,1,29513,Tunai,2023-01-09 10:35:27,Selesai
3265,1742,73,21,8,179632,Transfer Bank,2023-08-13 12:20:05,Batal
3266,1232,171,2,2,49808,Transfer Bank,2023-09-09 20:39:52,Selesai
3267,4,151,36,9,272007,Debit,2023-02-27 06:08:41,Diproses
3268,1003,236,41,6,462900,Transfer Bank,2023-05-27 01:01:11,Batal
3269,100,111,36,7,157997,Debit,2023-06-11 03:39:02,Selesai
3270,106,100,34,7,167622,Kartu Kredit,2023-04-09 12:55:47,Batal
3271,1393,145,17,4,389268,Transfer Bank,2023-04-11 06:16:19,Batal
3272,1042,194,7,4,43004,Kartu Kredit,2023-02-10 18:13:11,Diproses
3273,148,78,20,4,104588,Kartu Kredit,2023-05-24 23:57:19,Batal
3274,1392,216,4,2,45576,E-Wallet,2023-10-05 07:33:45,Diproses
3275,1848,25,7,8,444240,Kartu Kredit,2023-11-22 12:34:33,Selesai
3276,1815,229,20,5,310065,Debit,2023-12-03 11:18:42,Batal
3277,945,237,25,7,141589,Kartu Kredit,2023-09-20 05:20:21,Batal
3278,1824,70,29,7,164514,Kartu Kredit,2023-06-02 09:33:25,Batal
3279,1103,161,27,1,23618,Transfer Bank,2023-08-27 13:15:17,Diproses
3280,1874,251,21,8,279688,Debit,2023-11-01 07:16:37,Batal
3281,1979,192,1,10,509310,Debit,2023-09-23 16:37:53,Batal
3282,1332,123,27,5,399060,Transfer Bank,2023-10-04 20:21:24,Batal
3283,284,182,44,4,139940,E-Wallet,2023-10-19 05:37:02,Batal
3284,1613,130,45,1,71865,Kartu Kredit,2023-07-04 22:29:20,Batal
3285,954,215,3,9,148059,E-Wallet,2023-04-20 06:46:07,Selesai
3286,544,77,37,1,10177,E-Wallet,2023-06-13 14:20:18,Batal
3287,727,42,27,5,44900,Transfer Bank,2023-06-22 21:07:07,Batal
3288,410,153,19,2,30774,Tunai,2023-05-04 03:29:36,Batal
3289,1570,107,36,4,117508,Tunai,2023-08-30 13:22:10,Diproses
3290,120,17,4,1,25086,Transfer Bank,2023-11-27 12:52:51,Batal
3291,1513,18,11,7,606347,Debit,2023-06-04 17:37:05,Batal
3292,1487,260,49,3,91302,Kartu Kredit,2023-10-17 06:38:48,Batal
3293,1480,135,45,6,105072,Kartu Kredit,2023-07-24 00:27:55,Batal
3294,1341,217,32,6,545604,Kartu Kredit,2023-05-13 19:15:54,Selesai
3295,1872,103,40,3,17151,E-Wallet,2023-06-16 22:22:26,Selesai
3296,1293,7,4,1,46236,Debit,2023-07-01 03:18:12,Selesai
3297,1752,293,11,2,74318,Tunai,2023-01-24 06:35:17,Diproses
3298,503,158,38,10,501890,Debit,2023-11-17 04:38:04,Batal
3299,160,41,27,10,762910,Transfer Bank,2023-07-14 21:42:48,Diproses
3300,1212,205,42,6,87312,Tunai,2023-02-03 16:41:44,Diproses
3301,209,163,9,9,240687,Kartu Kredit,2023-10-18 20:01:40,Batal
3302,1613,142,23,7,91182,E-Wallet,2023-01-30 17:02:20,Batal
3303,1496,157,18,8,185208,E-Wallet,2023-06-15 01:45:18,Selesai
3304,1046,210,43,9,102033,E-Wallet,2023-09-17 18:52:32,Selesai
3305,575,237,25,10,202270,E-Wallet,2023-06-05 07:17:39,Diproses
3306,1334,197,3,9,121356,Kartu Kredit,2023-10-03 00:37:15,Diproses
3307,33,191,44,3,21774,Debit,2023-06-06 22:38:05,Batal
3308,1230,192,1,1,50931,Transfer Bank,2023-09-07 06:58:39,Diproses
3309,139,142,23,3,39078,Kartu Kredit,2023-09-26 14:41:45,Selesai
3310,8,93,38,10,193950,Kartu Kredit,2023-07-12 18:35:35,Batal
3311,1861,147,34,1,28762,Debit,2023-04-19 01:22:47,Batal
3312,1394,124,29,10,265040,Transfer Bank,2023-06-14 00:24:37,Selesai
3313,1874,80,28,2,89994,Debit,2023-01-22 06:43:40,Batal
3314,138,111,36,2,45142,Transfer Bank,2023-05-31 21:32:47,Batal
3315,67,158,38,8,401512,Debit,2023-06-25 04:15:04,Selesai
3316,437,283,33,10,695740,Tunai,2023-04-09 09:12:39,Batal
3317,1502,257,10,6,139080,Kartu Kredit,2023-04-12 10:05:45,Batal
3318,613,155,13,3,263286,Tunai,2023-03-15 00:04:41,Batal
3319,1241,135,45,5,87560,Tunai,2023-01-07 11:32:03,Diproses
3320,1790,86,18,4,103492,Transfer Bank,2023-07-06 17:51:16,Diproses
3321,463,183,50,2,20950,Transfer Bank,2023-12-22 15:39:26,Diproses
3322,1397,209,9,7,174741,Debit,2023-12-26 11:52:50,Batal
3323,982,155,13,2,175524,Kartu Kredit,2023-02-05 00:28:09,Selesai
3324,1882,188,35,2,51524,Transfer Bank,2023-09-19 21:04:50,Selesai
3325,18,73,21,6,134724,Transfer Bank,2023-05-26 04:53:21,Selesai
3326,548,215,3,6,98706,Transfer Bank,2023-11-13 09:41:31,Selesai
3327,716,108,29,10,364810,Transfer Bank,2023-10-29 07:10:06,Diproses
3328,747,86,18,2,51746,E-Wallet,2023-08-02 17:53:19,Diproses
3329,672,176,17,10,370360,Transfer Bank,2023-01-23 11:32:06,Diproses
3330,1071,156,50,2,56712,Kartu Kredit,2023-08-04 03:39:34,Batal
3331,677,185,42,9,222435,Tunai,2023-05-27 07:56:07,Batal
3332,707,92,46,4,387300,Transfer Bank,2023-03-21 19:42:57,Selesai
